x1_Search-Ads,x2_Brand-Search,x3_TV,x4_Video,x5_Social-Media,x6_Display-Ads,x7_Ghost-A,x8_Ghost-B,c1,y
4731.90353427028,2038.0250614306844,3469.2002756515185,2486.755274986621,1872.7618377832553,1919.91806648621,1882.1682976678621,1495.6075918843692,34.69468067681355,59471.79717084662
5120.80604513586,1573.2103642635598,2929.219643769945,2366.2790555027577,2528.485644958093,2199.4317710712803,1711.1198234723918,1486.6846921837105,46.12782168975065,59816.704704965734
4169.616423331941,1812.99900838054,2896.1233148120905,3165.7972416397392,2920.7807015434055,1388.862268978369,1987.1413894729947,0.0,24.830173908067756,59680.53414750941
3972.256084341808,1712.3252676797968,3321.3576978862357,2480.0957209603152,1478.611822467784,1877.8520576865621,488.385462450726,1639.6586100091465,23.130556935743513,59472.34876260786
3380.3404429186326,1192.7863258865382,2950.8747650686264,2306.575766278576,1957.5378457943607,1096.6420410969279,2222.151406551472,865.70928386845,11.833359714216886,58731.91870640128
3801.66185097157,1620.7433367004364,2896.811230936728,2582.5726328779715,3054.5540662609205,1489.2969025752561,2528.7804227043575,0.0,20.60067366333871,58499.34814097693
4748.652740679832,2123.8820021674474,3297.620758080233,3051.3217202340256,2503.1276449721163,0.0,2621.1203758093334,0.0,43.36011919990963,58313.34752578309
4186.991279866798,1973.7027728191986,2975.6334053084615,3152.0032882269306,1899.8103830636908,1336.7583901186674,1900.6908208655643,1996.9200917126614,32.34294228384731,58867.94254388404
4646.270710360476,1709.0236853605122,3084.251446232119,2903.9429171183688,1953.133840431058,1957.906065255286,3021.0559597827837,1451.1329557447255,41.866175348407864,59149.52621232058
4887.37042529557,1476.1802609446904,3967.1178105729614,2360.0544853036236,2268.0237344714005,1852.5212998067436,2096.7222408989646,1239.472447919453,48.67981817597139,58911.25482489912
5027.164397169449,1694.9694067938372,3576.291825436752,2065.2047194256515,1495.9735643911295,1449.8711547513133,3099.7854426856156,1937.6373118439456,52.39784446234724,59025.795031754606
4911.290035455933,1796.890825111714,3303.504111258076,2840.176543031482,1731.203889735094,1800.569438413744,2338.761629873237,1160.0665176407647,46.571059661679854,58647.473780454864
4752.014106485055,1615.0982746568752,3535.9931050244277,2906.792016041537,1557.6775010451386,0.0,2356.5212852606714,1989.6206855447444,43.50900419375188,57634.48912603022
4719.115431899157,1382.8022592010143,3766.2865573235067,2756.4655197118423,2541.5649067051054,0.0,2667.521689278068,2153.3571915196135,44.595321921574765,56806.134653147645
4788.289081938547,1683.1298402085667,4187.817715637692,2101.083857541536,2076.824609318613,0.0,2170.815722577831,1575.7618086337916,46.37423415491297,55444.47449375802
4859.0509432789895,1855.9591687326213,3453.9929517515684,2243.6995769704213,2740.193274920414,0.0,1992.6898016887515,0.0,47.410358247272455,55344.72859984329
5267.189463158168,1788.4253545410068,4304.13085387206,2686.7270254450004,3285.2949988668083,0.0,3166.4907362972367,1559.8519582570082,54.70475519548009,54985.12987684756
4976.728762610334,2118.5772882154897,4577.8090327670725,3261.4249050819253,2532.6970615219557,0.0,2050.5923767747636,1932.772608247835,50.99014712147138,55198.69950149673
5270.212641072232,1745.4932006039824,5085.666968025642,2359.061978730343,3086.4359454675314,1661.579713138274,3345.6642705765903,0.0,55.469962225730356,59522.631001563976
5399.162586571197,2074.4058686307444,5099.076525870177,2159.5684896505795,2658.1509235429157,1884.095261645584,3215.625454048375,0.0,56.46444941195204,59343.90461533835
4924.723584485693,2175.1382670139756,4741.935405022757,2371.8270574836415,2815.6932391909345,1667.0145751148395,1838.839215076774,0.0,43.09498525302813,59217.72021627744
4660.257316737097,2023.5535296883295,5437.887018747533,2968.4409117084297,2450.6634586534065,1426.7823207963934,2736.8244504357403,0.0,36.11147616846359,59376.79887804958
5063.008999195256,2171.8258480847726,5446.846991587143,2850.3639892523806,2208.507026759051,1247.9328993766298,2313.320945637762,0.0,46.4618717050052,59102.81571211062
5456.13518851661,1993.0724022815916,5499.5044669726,2695.2392746911064,3282.106756286537,1309.79908622928,2970.5325429526997,0.0,53.171374770886075,59768.897797544734
5982.9400605985575,2344.848592590217,5060.946418990884,3508.7673716655117,2771.1454341592816,2160.264046123073,2043.4690141754313,1752.1849249354973,64.19131510157064,60142.207491015346
4849.322362094763,2494.422742309446,6049.135050719806,4092.151609126462,3030.8542245992703,1517.964812403734,3513.3737694647407,1025.6913601639733,38.78866489854123,61120.840417168954
5254.46737042172,2297.9461321585122,5738.125790774587,3570.759276621835,2910.1150716073475,0.0,2269.1950264852503,1111.163186158281,50.00176602414503,60044.06392331333
4380.84878335214,2424.169493079571,6617.499002132889,3169.028340282918,2790.7345491348997,1359.477004470498,2042.665424895437,0.0,27.667314263975623,60646.41999696409
4745.9129578901375,2116.365700604661,5899.351564437886,3141.849056865858,3160.707162903789,1717.852422295863,2330.082062312669,0.0,36.06806689737908,61787.9986429923
4077.9587645157694,2211.516268357638,5529.708491986724,2949.8776130253177,4181.650109307318,1036.617243933752,2356.3487060637635,0.0,17.826727439194286,61985.736131099955
5168.787981089627,2786.8036270686616,6106.806117159317,2077.1580638926034,3416.6490254659034,1833.9421408090461,2856.732648844924,1905.107173809407,43.92649135110582,62627.2090819086
4871.722327627092,2195.7379564144485,5482.796246285862,2930.4658816050755,3205.2562666494355,0.0,1923.784056916033,1189.9227857100775,40.26375254674834,61349.631912006094
6177.650725735371,2510.190594771808,5461.5397993623865,3416.542129791188,3107.3351347476996,1561.8209548546467,2808.1346525594263,1703.4651626398063,68.55517009679544,63109.64411343085
6067.006946275962,2682.3893480961196,5328.114171999274,3404.689239480303,4248.483551458566,1847.7940496946096,1644.2599463609308,2124.9891795613244,68.87149462084739,63746.54667573973
6294.253570631832,2650.070364556978,4878.481710886357,3029.8846982485366,2691.7249961211014,1504.7346773164136,2798.7001062169447,2046.58178774805,75.7697350276601,63635.639797114585
6317.990413461971,2894.6979369696073,5966.3694948554075,3081.8020629492553,3178.5573420063406,1500.7014081400905,2042.5631300765388,1453.1650145407896,78.18068565706562,64159.23339380283
6813.498016862675,2566.452133320523,6402.669834802324,2633.493422125536,3570.8106909672006,2195.4595736770793,1938.9964528989476,1575.156416378387,92.49836957739845,64946.48534769712
6576.429173235579,2560.775805905067,5781.475978058848,2152.9427036074644,3204.1374516105975,1908.7022973453181,2025.8908639939577,0.0,84.41462289142876,64947.59826888537
5965.31078833943,2700.876155702482,5430.881388330811,1850.5090882919822,2878.239338885978,1433.9756942013769,2971.1228671824892,1883.897321026417,67.8536313700695,64727.9344076315
5363.446369899396,2753.4293372702855,5325.89212298134,1630.3453254163705,3237.240236110589,1897.5130030396572,1645.4285086412963,2180.472511489612,56.115741351653654,65373.43010093551
5005.559807581747,2647.786730326275,4802.151314513363,1585.336687828331,1910.4766568660443,0.0,1702.2256466686888,0.0,50.90564696229263,64316.129203393866
5195.342469209225,2531.861334120992,4440.548219525502,2650.0478904131405,2791.9006088534434,0.0,1792.9774810561303,1282.512569564834,57.3274332987528,63672.85765436382
5375.358165988148,2290.8688059485457,4504.329119973466,2145.072536592348,2667.0270327008934,1712.6257062365717,719.2724545751931,1533.4971791548853,65.12402070484767,65787.22857872755
5183.674562643189,2209.3283912701304,4925.288289971264,2897.4327909479025,3257.6547372676523,1846.154329682333,915.6970212988782,0.0,64.73593397030147,66337.33355996327
5282.069252243532,2199.7186733401168,4415.302030457924,3028.850911450143,2591.8246304970667,1334.7941440003497,573.1508015551768,1107.5832855057809,68.94109114143646,66330.3824554653
6083.887033433355,2242.0466326183428,4249.056501623345,3326.724246908935,2165.6334216820815,1567.6615100490892,1966.8615579897437,1624.952463918557,86.26394340334234,67246.96725433946
5029.970832455743,1812.320959501431,3755.650957948647,3548.629260021141,2419.828591643493,1463.4017055725626,1396.4840247050724,1117.8964896737964,65.22883338707923,66741.92605950875
4829.290642414415,1877.363177377699,3613.063982758623,3852.6180420034425,2725.258710091905,1274.350683235255,545.838353629915,1639.8366753860378,63.067072362492794,66789.8677899381
5322.96053351155,1887.2887853790926,3979.113538841706,3472.318132972487,1915.162074612335,0.0,1887.8650509168228,1673.5597029291428,77.74563202570788,65489.021286628275
4721.960261752961,1742.3845367572287,3671.3133164854494,4042.0780285782753,2639.687386956084,1742.2714722374656,1006.5417441525198,1894.2853370379037,67.24415387455946,67117.88001484475
5350.801500873553,2114.431776502584,3189.9901862400366,3583.7303761763183,2541.199727824048,1455.900926852437,1036.386218470615,1506.0671619270208,81.38486317294984,66811.27423116702
5064.966478952614,1697.7615308628758,3348.7816183199866,3814.703398285983,2337.3136501008235,1413.030060853681,2025.2718927832057,0.0,76.85050928959276,67344.63387345077
4709.392938805042,1613.6200199134844,3148.338942798237,3563.3445664793053,2516.4590230132485,1867.7565305571504,1974.8054512826598,0.0,72.36316145696128,67132.48902762996
4697.3845756920855,1654.3108983669738,3025.6289942428034,2844.7640251915423,1617.9906083668611,1732.1134123565523,1451.2073999236368,1687.7360597056102,73.4640171759783,66582.30944914365
4824.264773447102,1630.397079412132,2968.32390604159,3092.825676782932,2767.2069024639973,2019.4521863200748,936.7250215582227,1006.4932120564843,78.22459231239745,66755.02010324979
4669.983802495657,2072.648323084179,3150.6107177815206,3487.523696453087,2585.3050212346093,1917.9881046471662,2367.270879544396,1421.8696068729416,76.67831616787964,66231.21701158547
5408.104907303874,1867.9863206723958,3506.005399351633,3472.822550850136,2113.586852668841,1651.1665502058472,1536.653669084394,1725.7171690701048,94.64309633938333,66776.70994202694
5120.010553236966,1376.26465410036,3220.699269525884,4331.722001838573,2081.168393987723,0.0,1614.2500943082468,1388.1892317916731,88.57818518571591,65983.0183200409
5695.328049577505,1420.911907762465,3777.762650832856,3504.0324215070505,2088.1825597226775,2090.8687792981855,3198.7959277396153,1881.6380292414,100.31838405566234,66573.19852323958
5984.5906225243525,1512.0064175714879,3327.5872930641444,3323.5669862904847,2606.220634082242,1462.0374002710212,1455.6387424820878,1194.4532157029635,107.85845601923245,66042.96832705496
5715.755481875751,1639.7365428699277,3646.8085757842846,3290.344310824986,2352.4224745239676,0.0,2980.717441146711,0.0,100.33081666016676,65011.79101652936
6145.104203320371,1997.1331375570298,3551.011221340191,2957.1003410878193,1660.1820022542681,1867.09474902749,1516.268098353487,0.0,111.46222089991832,65765.61076265687
6724.844674755077,1867.7501956618985,3474.479090978947,3353.6531905901857,2212.189481354771,1625.7953921707895,2918.24246732993,1846.3625165293324,124.0880467356497,66621.17673981185
6567.71523782123,1841.6551147791486,3090.0698484114864,3171.4544548072267,2354.8252245099616,1501.621649849678,2688.7842523389836,1418.427067559877,121.2597043486877,66538.09896351665
6550.116061013663,2078.5575914689643,3575.3340318553032,2685.0900099355067,2663.9962228365266,1544.0467498991602,1955.700216734589,1173.2985949509787,121.90677050580092,66191.47212359459
5278.074417031063,1935.7821258021986,4276.635858547591,2739.0710611147006,1871.365885478618,1514.5093775688595,3092.3190856331353,0.0,96.23304816168665,65672.67548996498
5566.923661152164,1922.6954784533282,4771.004015562696,2133.4459732135174,1829.2285668757445,1493.9754408782394,3289.8212371747436,0.0,102.15843015560225,65478.137198251534
6138.818382027035,1491.300548633695,5131.005107776087,2342.0631485991316,1979.6100878543211,1609.5354884689928,2918.6692125144245,0.0,111.86986440858223,65425.393699605454
6938.674415805469,1622.2270626838642,3974.510614989493,2833.88614252985,2660.802087321616,0.0,2599.4625007394343,1613.1446703972247,126.3148872013636,64824.89862727931
6503.443200446828,1944.9272319761149,4785.315123161277,3138.1027895645884,2132.094287913745,1768.9620026713276,2616.2462582363155,1111.9420069193222,113.74460442785646,65911.94430780715
6238.7784395771205,1786.104484148279,5249.904821159488,2927.9233806980887,2655.718207549903,1530.65777584953,2657.824004016146,1664.4842213870734,111.92020656137105,66156.78879850771
6698.380085983783,1794.064732204096,4928.47436242094,2953.0850761388965,2127.9499360743434,1641.7920897216761,1973.6482560177808,1505.328173082953,120.9248262559571,66409.77962858375
6240.076740967968,1788.308395631891,5284.347104214541,2749.553247325961,2193.888721198222,1962.378898537455,3541.1524438634883,0.0,108.43739399716894,66251.17141573827
6433.400410722261,2106.336451827573,4926.740671917165,3266.0990921167095,2418.7814482549966,1253.3648761119707,3158.073020109533,943.9099682445176,113.37690335788696,66551.3110597888
5026.975664862093,2045.8482462949698,5319.943860071619,3538.994459132625,2400.436615316832,1544.995150286451,2841.356207209297,2048.7834774719786,81.22938212600376,66155.4680921079
5558.494163440106,2134.337926777352,5558.1074340978375,3934.8726732376504,3178.9967222775704,1346.2987731527792,3483.3502333823153,1675.8460743016365,94.54975197701117,67017.68231107922
5005.151520653118,2246.786795022078,5648.125990677453,3858.092413838387,1909.8893428762765,0.0,3166.2400099820925,1933.3432206493746,81.6264076433649,66226.44308907201
4641.0392283072815,1741.5532584525406,6016.011810393809,3280.8710838599427,3429.457266676714,0.0,3698.411137958512,1204.527971137633,72.52940274959838,65766.43771438095
4995.768645074651,2261.7362161286565,5572.848112580929,3302.048588685925,4534.717717245708,0.0,2923.0160193610755,1627.5275699878828,79.87569062870405,64913.20729721335
5227.184686111355,2282.5247549800715,5640.131982825054,3435.889763761544,3896.49345721138,1311.1609331511831,3167.648082199048,0.0,83.48123194058756,68090.57291521502
5507.719749847294,2668.5143653284263,6193.899872666335,3052.31933290774,3651.8805825396803,2047.779016608448,1646.2068624388257,0.0,91.28274694820261,68674.5153654899
4583.420732355955,2431.343413063496,5972.600386896099,3095.621122947354,2971.9051120922236,1706.2402244288153,1693.817465182833,1764.9305509074384,71.59373533283238,68846.1098555016
4708.97856688068,2192.3959479406176,6140.530114348612,4221.059602107594,3640.640205249942,1650.882160401393,3221.1385665713733,1850.6532723852629,72.71450682175333,69428.03629901608
6051.022389592121,1646.8455328865598,5532.7331294895785,4294.864457661332,3446.0277626521697,0.0,2627.007215533738,1907.232445490486,103.05285958061961,68496.07542093315
6196.020858773243,2604.0064766620153,5984.16101541318,3408.1185368364213,3706.398571849352,1902.475431840464,2269.814376359033,1071.105120882089,106.15257652405352,70074.54672763924
5692.530674720907,2207.1374974339296,5756.4186908162765,3824.3040449433975,3144.4086925723614,1614.8051722264968,1969.3204351338718,0.0,97.97029480408256,70344.09867107324
6260.085542988248,2383.383104140813,5224.423020080681,3464.6419887460656,4024.5096306952655,1798.5089326665702,2015.5709049743793,1207.6016900119384,110.44577830307315,71351.98068901923
6177.793623612941,2363.0407631048374,5651.987239289978,3658.004543647592,3208.4850104927855,0.0,2671.563245545577,1370.5207345567471,109.92713837380263,70438.31674965443
6484.543660907244,2972.9274988593543,5149.281045391746,4160.114062164027,4316.322475840287,1638.0251973668453,1298.8609436127817,1085.8853910115206,120.12957050192759,71693.30069538357
6299.818264399735,2218.6514034283123,5802.430268787601,5041.907097294715,3791.216312672406,1423.8801005862326,1730.2130475096571,1077.8826286352366,116.18346332262597,71975.37120452303
7088.092164005635,2261.0244757129312,5016.229024851892,5367.8377246816235,3477.4752644395708,1846.9393501557518,2014.6653919184787,1664.5946812608013,136.38066639262928,72418.10762978824
7016.2941834788035,2255.0972430271013,5335.915091984354,4565.1325453695135,3610.685025347891,1777.7638692539795,1963.4648013976555,1525.264105096929,133.58857766176834,72944.83665063475
6864.606331990481,2349.5069408460417,5142.953183745525,3908.1638865852856,3014.536318785841,1520.169707716595,1836.462990356649,1282.143470428274,133.4799799765016,73237.3489532021
5865.145708833573,2164.0227954898837,4914.830305759664,3364.657935301092,3632.1085663775766,1697.8016245822985,2435.1990934602486,1481.3326270399564,111.84634340511039,73186.53099322863
5525.013920723826,2328.0822834618953,4726.8643886188,3522.1855025208492,3244.870816873585,0.0,1037.6056727018058,0.0,105.80007218967273,72391.03920824367
6157.072581978911,2029.1575060797995,3948.0484662970202,3315.1711423976576,4196.312631873143,1839.164647769855,1326.3968335876334,0.0,121.98211089200426,73416.56988897949
5718.609488581698,2529.7679100333194,4768.498789564695,3801.5483017130723,2944.2934225393283,1791.990821590134,548.4044757543529,0.0,114.5083407420267,74444.51125395684
6088.7472467888765,2150.93293683566,4015.5846731795646,4263.0346218144605,2644.30113545498,1522.6116786351354,469.374566702895,1772.1611116601284,127.69626016515515,73632.31836434205
5333.475547448241,2152.0512289564194,4074.9834181574092,3589.8575720176377,3543.9289078288184,0.0,1775.6356053319269,1534.436584835033,110.11362143110553,72962.80168702635
5377.253870537105,2059.9391647814014,4090.4392673262014,2894.55342316483,2586.6350173829087,0.0,1088.6848966637028,1247.6249231898234,114.39965115477722,71634.39813489273
5888.317198823892,2015.4435590295666,3475.8850535740517,3315.4318451450954,2343.645521512856,0.0,1058.1099905800909,0.0,127.51551336754461,71215.77231099136
5915.7972808557015,2060.7920311765256,3586.4968603357474,3660.386778245125,2628.4542821725586,1247.7585619824267,1592.4690790245586,1606.7937630388003,129.30324360947927,74152.0376636145
5602.693939559992,1883.1790386022913,3684.397786256548,3495.5746588325337,3061.4211282821534,1566.0422319930037,2284.177680004448,1076.2070633080148,126.03157925231217,74063.98337449184
6012.090901689982,2056.2085434677488,3170.9571655552922,3222.2420673890274,1844.1835615422942,2033.9605249585288,2363.4885656686433,1696.244807525734,136.8470800619651,74628.2610275295
6740.049858126917,1940.0471359307235,3312.2587659228748,3622.9697085085813,2905.636551534837,1216.512229299642,1185.3360068375603,1653.8624473664177,153.81403053863409,73899.06633426386
6556.788994981889,1787.4407692053608,3050.4932691716517,3682.103321508516,2372.586230028654,1732.7819519381435,357.03133767300005,1517.7088773148266,152.78487235078836,74477.14160651978
6975.690950813861,1422.1652259678613,2889.4023385369774,3449.52558814437,3022.9565356293724,1748.2383121408852,1729.6322548010285,0.0,163.35375504300117,73980.4074894239
6965.738967108756,1913.2736221063262,3004.4710771560376,3490.457334997185,2811.1208738596597,1906.8284637673844,2670.3030786952663,0.0,165.29228196186952,73741.68509152277
6240.493544914076,1891.5583340541502,3272.6448685055666,3698.8255680252655,2695.6652769565153,0.0,1437.2632139552602,2285.7437993485382,151.33782250641352,73587.96443228752
6144.888715011003,1992.987890926429,2888.9366504555637,3406.8629379147096,2216.9284410956784,2110.874527117724,1732.0201914852098,1745.4026006949048,150.14921159014307,73431.59022640636
6697.5341984033985,1513.0861039301058,2813.585222243487,4095.9962707030913,2117.185190598533,1545.4628376344044,925.1827132044492,1055.0893622159701,162.0726139791003,73733.67875322286
5776.3787862317695,1486.3233241397706,3698.521796881886,3542.6875605191067,2126.775474665428,1341.3519347691422,2340.9160460008366,1499.6425119025203,143.49536412440804,73548.99552482137
5149.531767819023,1618.3340329793211,3104.6442629922503,3253.8668567015206,2484.433617225142,1769.2909633326037,2550.025724411467,932.6196124869971,131.21306556063118,73219.17341884569
5165.689947904223,1122.2575011642027,3394.675465702399,4298.765352429094,1409.0115486557036,1741.939014006231,1546.2705182443046,1792.1491859066837,128.82920711005448,72841.20657010781
4231.853658393487,1698.3647425958882,3390.3741497676083,3613.146208338597,2857.346508274294,0.0,1406.5198805953592,1072.60841442219,109.71158544631561,72534.42035467521
4629.416244200275,1230.3210536256831,3095.3075725856734,3633.920515370405,2017.7346153384315,0.0,2153.2054595756103,1307.4293248525307,118.44073468256305,70651.04275941289
5329.701947597829,1506.3266847035366,4282.562669295685,4299.896332031683,2235.979651283757,1736.1117894839517,2525.378452034943,0.0,134.33527345015906,72706.25730802136
5443.602153625245,1824.8063288352273,3800.4536285834097,4399.184187793971,2864.69684191041,997.9087178629034,3070.6217328923935,0.0,138.7104180075162,72506.15060521709
5011.359670123183,1851.2235757403478,4559.568888721958,4696.6286783152045,2547.3801761453983,2187.4018734586957,2566.6334811755346,0.0,125.11665933480285,73295.05975705848
4281.815660996552,2005.3829950205586,4149.5267555082155,4551.798981980707,3106.1123081067044,0.0,3087.8510497051802,0.0,109.41939674982372,72263.56745125515
5044.461700923979,1527.422437787367,4274.285436918456,4617.340984355492,2531.768788884706,1808.2300187399753,1967.511572155654,0.0,123.61695891307123,72755.56572999405
5687.657744516301,2032.0789014537413,4632.373480709279,5037.925047711697,3218.1489840713652,1831.5250493153053,3905.895495545141,2064.382021202717,138.72385473506145,73069.46485157564
6383.874058266638,1662.0692020877427,5008.605525141012,4918.027222563891,3234.7679925662587,1225.286360828704,2452.3436059834194,1776.9973309422403,154.41397528421794,73215.39291970842
6281.8279366874,2218.5848388909944,5026.2749201534025,5325.650835855437,3765.1618781464153,1670.3850745779773,3157.0086690683215,1111.956652633362,151.0304094661865,74043.75290285931
5600.399352713079,2015.462793705583,5133.355227225128,5136.4557986843465,2758.441544844694,1958.6228865832109,3081.145662727209,1279.0802148951484,134.02377724548384,73967.97951509939
5991.515440829781,2617.6582308856923,5693.187817896029,4571.794240727178,2738.7703152149957,1864.089122643282,3743.9564634209737,0.0,142.0711325606107,73799.91083078967
5784.927769018215,2247.6008883320683,4551.474049711012,4065.268733138444,3491.88024829295,1398.5357796878811,3661.773670563355,0.0,137.0486310128602,74161.23650413944
5355.634882267015,1930.3011271738844,4735.968986941687,3261.7807916595543,3266.4980966727276,0.0,2139.383357077703,0.0,125.17111677377466,72845.61658912491
6126.956863240659,2345.6595568866455,6005.88453468388,4213.225678653859,2935.3113366825733,1732.7310867928834,3058.6208005768594,2041.4394041604119,146.58335723270702,74445.49759195744
5407.375467765638,2296.6621548902776,5014.15934887464,3156.9602497416854,2733.323104434666,1650.6376923563555,3400.4248670339903,1056.5752366325187,132.2748627874434,74860.27766072187
6383.179377186043,2535.4242529736366,5216.399215218553,3310.5015362729387,3165.50645427142,0.0,1679.300817594766,1586.99369107426,149.52273135713625,74477.47899985884
5918.871677936087,2285.6313669038177,5264.3380002028625,3701.3695409477114,3845.837295472761,1824.543646110165,2879.4306240143715,2014.624167413376,141.76042333635655,75033.35369769948
6321.480433245215,2457.0871981248365,6051.585947803978,3843.570999879906,2888.6557394408874,1716.3898984777627,1801.1125341046745,1243.8685493622688,151.45256587508806,75642.90872240752
6732.700933801582,2351.3808109521324,5800.725678895108,4038.4986542065426,3597.8025139062493,1578.3461388191308,2253.686157743886,991.2453039386094,161.11668334334433,76286.48366638103
7196.364457500047,2866.257002058024,5724.319852914455,4982.364724566543,3305.593579390976,1328.638648356249,2899.3390830991616,1674.298045718095,168.55068423181012,76171.28652601934
6891.517692794883,2694.520461770845,6133.630046550265,4825.458259359992,3119.0062591097358,1902.0579439098299,3279.8148203810447,2319.4362424095802,161.82273445987659,76870.43289133963
7234.818460615443,2485.014140699442,6151.778320502545,4792.968413451748,3743.5080412408643,1615.8488635403146,1493.4307493906163,0.0,170.1807379831189,77187.8430330068
6430.525752886966,2629.704723486392,6056.6602578332495,4356.392315003077,3453.1769950828393,1249.6085097801758,2641.4795330922707,0.0,151.21926380427817,77765.08475463744
