Dataset,Model,Channel,Region,Bias,SRMSE,R²,MAPE (%),Braço
causal_large,Meridian,x4_Podcast,national,3191.0177870496914,0.7447388698065937,-1.4552691539982572,50.32923116689164,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x5_Video,national,9503.574744336427,0.5088714474449954,-0.8535766484853498,45.79689294858362,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x6_Social-Paid,national,3974.3330135733363,1.4380820181800096,-0.898476911159416,83.99835985892355,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x7_Social-Organic,national,-5047.596600763414,0.4069902729219626,-0.2166088234003607,41.57761823732914,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x8_Display,national,-4720.29965740562,0.4011692288648672,-5.923240851433072,40.368862796213016,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x9_Programmatic,national,-588.5650105510003,0.07826273063598614,0.7883626008186837,7.005869404882727,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x10_Native-Ads,national,-2992.5544491446435,0.5198768863427243,-0.4096184970623453,54.75446406249451,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x11_Paid-Search,national,-17146.548833695655,0.620703694942565,-4.2588369013093015,62.938382072635235,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x12_Brand-Search,national,15466.565006850184,1.5250980556171563,-2.0918915770261592,103.14227422259492,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x13_Shopping-Ads,national,-3585.496212315911,0.48417583049975144,0.7194806592438292,48.97839208816014,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x14_Retargeting,national,-9506.246017733562,0.3832785624232971,-15.694710530935865,38.474895537037135,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x15_Affiliate,national,43.52998366263084,0.23119458133398643,0.7672220126509143,32.3385643069397,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x16_CTV,national,-10429.818901146144,1.0187551962342252,-5.621618712579694,95.36355399564192,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x17_Streaming-Audio,national,-3762.138932228179,0.8304859635506964,-1.7445670888888873,76.55227465176355,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x18_Influencer,national,7262.776863507427,0.6871860944009137,-8.743342397549805,80.24806783720263,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x19_Email,national,1724.164272375918,0.7912592337421458,0.5860553460121807,710.4638882141505,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x20_Push-Notif,national,3538.735115715795,0.3106345666393801,-0.5622148661962605,31.513985749457852,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x21_Ghost-A,national,8234.228811823405,,,,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x22_Ghost-B,national,17456.9137303279,,,,Braço 4: Meridian + CD-NOTS
