   , time      , geo     , x1_TV                , x2_OOH               , x3_Radio             , x4_Podcast          , x5_Video             , x6_Social-Paid     , x7_Social-Organic    , x8_Display        , x9_Programmatic   , x10_Native-Ads       , x11_Paid-Search     , x12_Brand-Search       , x13_Shopping-Ads    , x14_Retargeting   , x15_Affiliate       , x16_CTV              , x17_Streaming-Audio  , x18_Influencer     , x19_Email            , x20_Push-Notif    , c1                   , c1_effect, c2                  , c2_effect           , c3                   , c3_effect           , c4                   , c4_effect, c5                  , c5_effect            , c6                    , c6_effect             , c7                 , c7_effect, c8                 , c8_effect          , c9                  , c9_effect            , c10                , c10_effect         , y                 , population
 18, 2020-05-10, national,   24.26286593687927  ,  19.98164101255122   ,   0.0                ,  503.0496054338891  ,     0.0              ,  69.48534051574327 ,    73.37736707866392 , 2996.597814063995 , 1977.4576498170406,  1934.2635067367544  ,  4216.40288720011   ,  10.587842393040573    ,   0.0               ,    0.0            ,    0.0              ,  4849.8475081147935  ,    42.734921639769034, 2072.4633118458937 ,  0.0                 , 416.72561824769224,   3.8129244782017397 ,       0.0, 0.0                 , 0.0                 ,  4.914371390569341   , 1.4743114171708023  ,   0.0                ,       0.0, 0.0                 , 0.0                  , 0.0                   , 0.0                   , 0.0                ,       0.0, 0.0                , 0.0                , 0.0                 , 0.0                  , 0.0                , 0.0                , 240954.34936710336,          1
 19, 2020-05-17, national,   13.348507292377755 ,   7.666072895931902  ,  17.871951071765736  ,  370.66113888192103 ,  2064.440117034716   ,  64.71149892787867 ,   196.39515529397266 , 2909.148994551544 , 2478.596784714054 ,  1279.8812660828253  ,  3748.8462567031947 ,  41.88667513151446     ,   7.295371820607638 , 1612.5612465552188,  129.98619846878978 ,  4695.5668151065565  ,    29.415018000726327,  997.9119100001417 ,  0.0                 , 452.33416202928794,   0.9760173507818586 ,       0.0, 0.0                 , 0.0                 ,  3.0408822943899816  , 0.9122646883169945  ,   4.204303120833437  ,       0.0, 0.013930297282785288, 0.0020895445924177932, 0.00022098786493818164, 4.419757298763633e-05 , 0.0                ,       0.0, 0.0                , 0.0                , 0.02049502262716992 , 0.0020495022627169917, 0.0                , 0.0                , 278040.583356074  ,          1
 20, 2020-05-24, national,    0.0               ,   0.0                ,  30.83218138575106   ,    0.0              ,  4168.118543073679   ,  58.28345331811761 ,   532.3373769440805  , 2418.2922561191767, 1814.3327523808164,   703.5645647302866  ,  2464.3042666656397 , 103.95738907713586     ,  80.33890798774284  , 1716.199022913782 ,    0.0              ,  5767.3632511086225  ,     0.0              ,    0.0             ,  0.0                 , 356.1042801762508 ,   0.0                ,       0.0, 2.352739738401498   , 0.5881849346003745  ,  2.691957863878688   , 0.8075873591636064  ,   0.0                ,       0.0, 0.2099841257446005  , 0.03149761886169008  , 0.0011824713033373015 , 0.00023649426066746032, 0.0                ,       0.0, 0.0                , 0.0                , 0.4254863665212164  , 0.04254863665212164  , 1.4622102000337096 , 0.6579945900151694 , 298843.44284887944,          1
 21, 2020-05-31, national,    0.0               ,  24.108020145171356  ,  63.23989506900732   ,  119.11080269901633 ,  4310.527561789601   ,  74.16955001628563 ,  1063.407258190534   , 1158.7425985018047, 2215.4841616831795,   506.46964707628047 ,  2824.067059998409  , 136.0948035189432      , 109.57756915643485  , 1618.9843344889257,  388.80165574205756 ,  5458.375234769639   ,     0.0              ,    0.0             ,  0.9675944263110712  , 451.22005986406714,   0.0                ,       0.0, 0.25477503176822736 , 0.06369375794205684 ,  3.884156597959061   , 1.1652469793877183  ,  17.909568076063717  ,       0.0, 0.38237122140052443 , 0.05735568321007866  , 0.0023311995307223636 , 0.00046623990614447274, 0.0                ,       0.0, 0.0                , 0.0                , 0.7868396866886512  , 0.07868396866886512  , 0.36035096546667866, 0.1621579344600054 , 322394.2791238413 ,          1
 22, 2020-06-07, national,    0.0               ,  87.16730700490042   ,  16.024071109544998  ,  140.92835237282594 ,  6341.7267641181725  ,  60.10259620051703 ,  1249.2236192289322  ,    0.0            ,    0.0            ,    43.08365715423077 ,  3318.2018243263874 , 158.5685079608022      ,  32.377625160701115 , 1542.765680290287 ,  331.70288362347264 ,  3088.3437022577077  ,   337.4673654193269  , 1059.3510516451265 ,  0.0                 ,   0.0             ,   0.0                ,       0.0, 0.0                 , 0.0                 ,  0.7972950956682155  , 0.23918852870046464 ,  28.761210668812932  ,       0.0, 0.7606182860231295  , 0.11409274290346942  , 0.002415519694605107  , 0.0004831039389210214 , 0.0                ,       0.0, 0.0                , 0.0                , 0.8282380247250518  , 0.08282380247250519  , 1.0598873874316859 , 0.47694932434425863, 322613.0250580234 ,          1
 23, 2020-06-14, national,    0.0               ,   0.0                ,  85.77870733380603   ,  523.8219014895603  ,  4835.02497714386    , 135.6443070069773  ,  1608.062774762061   , 2310.357069033089 ,    0.0            ,   511.6171228744191  ,  4075.7409397057304 , 157.59143526966875     , 116.73912828593873  , 1669.96031506315  ,   21.965054684647097,  5268.84411700919    ,   856.9468800829911  , 1148.6925291697876 ,  6.699931978945418   , 324.02397575909725,   0.0                ,       0.0, 0.0                 , 0.0                 ,  3.7785195710129575  , 1.1335558713038871  , 127.70647677548703   ,       0.0, 0.6902269321069793  , 0.10353403981604689  , 0.006519923472552821  , 0.0013039846945105643 , 0.0                ,       0.0, 0.0                , 0.0                , 1.4242628197107146  , 0.14242628197107146  , 0.0                , 0.0                , 347217.2071586592 ,          1
 24, 2020-06-21, national,    0.0               ,  29.63144300145957   ,  23.488585595414346  ,    0.0              ,  5849.56053067194    ,  53.97036731043005 ,  1529.223554084172   , 2514.2160191261323, 1710.8500338930871,     3.522334031085794,  3263.2351298941026 , 182.4165333173138      , 178.82354344435151  , 1630.1613839793984,    0.0              ,  3979.696651341725   ,   831.5213109460244  , 1341.1284089361875 , 10.11153629261291    , 385.27229278984817,   0.0                ,       0.0, 1.1570583883087773  , 0.2892645970771943  ,  0.9801865676765235  , 0.29405597030295705 ,   0.0                ,       0.0, 0.9146025497446119  , 0.13719038246169177  , 0.0030251414468428304 , 0.0006050282893685661 , 0.0                ,       0.0, 0.0                , 0.0                , 1.5303562492735665  , 0.15303562492735667  , 0.0                , 0.0                , 353984.3579538022 ,          1
 25, 2020-06-28, national,  183.16454726611025  ,   0.0                ,   0.0                ,  225.4909282488332  ,  6662.566754676768   , 168.83004664455945 ,  1670.0687163982434  , 2808.3394150278473, 1829.256655924591 ,   224.8167462585035  ,  4167.942316386334  , 152.55308087967043     , 249.17385746056075  , 1330.94835087919  ,    0.0              ,  2140.081863600017   ,   738.432021953602   ,  486.0829032941815 , 16.02491717939379    ,   0.0             ,   6.44942313379349   ,       0.0, 0.0                 , 0.0                 ,  0.0                 , 0.0                 ,  62.21412629735539   ,       0.0, 1.0691034779177824  , 0.16036552168766735  , 0.011007154841896906  , 0.0022014309683793813 , 0.0                ,       0.0, 0.0                , 0.0                , 1.5026051287334827  , 0.1502605128733483   , 0.0                , 0.0                , 368144.47094920283,          1
 26, 2020-07-05, national,    0.0               ,  11.903838847962728  ,   0.0                ,  573.9819545459019  ,  5020.033695066854   , 171.9606501586645  ,  1960.8065958978905  , 2279.8934345462876, 1937.5315690269408,     0.0              ,  6827.682215981286  , 117.19483751653563     , 127.07270573207828  , 1766.4276661115757,    0.0              ,  2562.5762013412623  ,     0.0              , 1925.9131810162762 , 29.388570666452996   , 479.69375377437973,   0.0                ,       0.0, 2.306564442115965   , 0.5766411105289913  ,  0.0                 , 0.0                 , 153.78984899910793   ,       0.0, 0.7798023524617064  , 0.11697035286925594  , 0.013284250293371172  , 0.0026568500586742344 , 0.0                ,       0.0, 0.0                , 0.0                , 1.0221483343402147  , 0.10221483343402148  , 0.0                , 0.0                , 370050.5272510827 ,          1
 27, 2020-07-12, national,  106.95337286077003  ,   0.9371470495807184 ,   0.0                ,  393.02377379180234 ,  7204.806130983133   , 138.9133642368437  ,  1789.2921139306263  , 2111.0749614398364, 1264.1344762364538,    60.82802003398211 ,  5621.990968978563  , 101.62637133720693     , 123.15989982875382  ,    0.0            ,    0.0              ,  1315.6143739200124  ,     0.0              ,  886.2214245802302 , 27.05220185744294    , 402.1245893984595 ,   5.2394994581085665 ,       0.0, 0.20255991824354913 , 0.05063997956088728 ,  0.0                 , 0.0                 ,  96.35717014116395   ,       0.0, 1.021006894358337   , 0.15315103415375056  , 0.01340089337365715   , 0.00268017867473143   , 0.0                ,       0.0, 0.0                , 0.0                , 0.8056593912228005  , 0.08056593912228005  , 0.0                , 0.0                , 363900.7019068429 ,          1
 28, 2020-07-19, national,   38.55373827733587  ,   0.0                ,  18.830578004036422  ,  151.9214854448697  ,  3488.5076645910412  , 130.45307934251412 ,  2043.6149112028786  , 2213.479101148297 , 2123.4348667750446,   211.29879387101397 ,  6906.216497307956  ,  94.92108314186116     ,  77.39335684590876  , 1805.624804366564 ,    0.0              ,  1612.6539391647145  ,     0.0              ,    0.0             , 16.87417076532545    , 381.0011320864288 ,   2.6217919351330097 ,       0.0, 1.747503226546224   , 0.436875806636556   ,  1.194618014152428   , 0.3583854042457284  ,  31.82711081896232   ,       0.0, 0.4212207962859533  , 0.063183119442893    , 0.01810432585824287   , 0.0036208651716485743 , 0.0                ,       0.0, 0.0                , 0.0                , 0.5375067590774124  , 0.05375067590774124  , 0.0                , 0.0                , 359742.0977169639 ,          1
 29, 2020-07-26, national,   99.03032054765909  ,   0.0                ,  11.717556759237127  ,    0.0              ,  6818.595115727934   ,  21.516223010082392,  1475.3996411635703  , 2450.162320527312 , 2469.4011731372325,     0.0              ,  3432.3858513154946 ,  41.37147169215965     ,  31.784111579207668 , 1962.2339529807532,   25.858098181524365,   238.75425551103606 ,     0.0              , 1746.9790703183558 , 18.969271236252155   ,   0.0             ,  11.92526705425851   ,       0.0, 0.0                 , 0.0                 ,  1.056405364830618   , 0.3169216094491854  ,   0.0                ,       0.0, 0.640543086017285   , 0.09608146290259276  , 0.008092482115585857  , 0.0016184964231171714 , 0.0                ,       0.0, 0.0                , 0.0                , 0.0                 , 0.0                  , 0.0                , 0.0                , 350920.64721236826,          1
 30, 2020-08-02, national,    0.2958767034914468,   0.0                ,  13.329214396517637  ,  223.4770629314877  ,  6805.482157513575   ,   0.0              ,  1802.8754014760236  , 2731.0572335185384,    0.0            ,   247.30437336706686 ,  3676.1895482024993 ,  15.385546429575804    ,   0.0               , 1597.8169305624124,    0.0              ,     0.0              ,     0.0              , 1261.3214354935287 , 11.486821516249705   ,   0.0             ,   0.18602046730110003,       0.0, 0.7767629910093532  , 0.1941907477523383  ,  2.275458705548044   , 0.6826376116644132  ,  24.578476897197653  ,       0.0, 0.4290765315908521  , 0.06436147973862781  , 0.0020109930885612057 , 0.00040219861771224115, 0.0                ,       0.0, 0.0                , 0.0                , 0.16311419141021855 , 0.016311419141021855 , 0.0                , 0.0                , 326007.0493811128 ,          1
 31, 2020-08-09, national,    0.0               ,   0.0                ,   0.7237996525239053 ,    0.0              ,  5079.84279255939    ,   0.0              ,  1945.5687886911273  ,    0.0            , 2616.373430926489 ,     6.257043524669452,  2300.5846413211293 ,   1.9242120837784622   ,   0.0               , 1842.1366051827554,    0.0              ,  1080.714520212132   ,  1023.7448062573646  , 1324.3079128564095 ,  7.048692138110826   , 430.249392835805  ,   1.5061450177555915 ,       0.0, 1.3937548568727465  , 0.3484387142181866  ,  1.964764651087763   , 0.5894293953263289  ,   0.0                ,       0.0, 0.15221404652439147 , 0.022832106978658718 , 0.004008508230148287  , 0.0008017016460296574 , 1.2021732135021157 ,       0.0, 0.0                , 0.0                , 0.18862994451934575 , 0.018862994451934578 , 0.0                , 0.0                , 310635.94314763043,          1
 32, 2020-08-16, national,    0.0               ,   0.0                ,   0.0                ,    0.0              ,  3113.211224909779   ,   0.0              ,  1692.400362049037   ,    0.0            , 2554.3797749929045,   342.94772597205224 ,  2415.651332940143  ,   1.1545272502670771   ,   0.0               , 2312.052342929457 ,    0.0              ,     0.0              ,   787.8353942687869  , 1023.1759166059047 ,  0.0                 , 338.59330713466255,  14.024828241135104  ,       0.0, 1.4352150354949533  , 0.35880375887373833 ,  0.0                 , 0.0                 ,   0.0                ,       0.0, 0.0                 , 0.0                  , 0.0                   , 0.0                   , 1.0437440294109759 ,       0.0, 0.0                , 0.0                , 0.0                 , 0.0                  , 0.0                , 0.0                , 282284.55205351644,          1
 33, 2020-08-23, national,    0.0               ,   0.0                ,   0.0                ,  516.197338171556   ,   476.5296991649186  ,   0.0              ,  1237.2685656725387  , 2507.7671430531113, 1706.4186817180262,     0.0              ,  1497.0953039822903 ,   0.6927163501602464   ,   0.0               ,    0.0            ,  263.72886473787986 ,  1860.1797416550326  ,  1409.2963423300628  ,    0.0             ,  0.0                 , 433.9929256360639 ,   0.0                ,       0.0, 1.314959875582038   , 0.3287399688955095  ,  0.7119267253090191  , 0.21357801759270573 ,   0.0                ,       0.0, 0.0                 , 0.0                  , 0.0                   , 0.0                   , 1.1524457167593354 ,       0.0, 2.90711022262428   , 1.0174885779184981 , 0.0                 , 0.0                  , 0.0                , 0.0                , 263074.65371776884,          1
 34, 2020-08-30, national,    0.0               ,   0.0                ,   0.0                ,  886.159213769227   ,     0.0              ,   0.0              ,   580.658412247908   , 2155.9807703043607, 1760.7289342010138,     0.0              ,  4093.9117249465066 ,   0.4156298100961478   ,   0.0               , 1668.976099629979 ,  743.747424410889   ,  1563.0954142256307  ,   780.793959415089   ,    0.0             ,  0.0                 , 505.5798512413178 ,   0.0                ,       0.0, 1.5472412126947312  , 0.3868103031736828  ,  1.5640445852195555  , 0.4692133755658666  ,   0.0                ,       0.0, 0.0                 , 0.0                  , 0.0                   , 0.0                   , 0.0                ,       0.0, 1.1475747060094539 , 0.40165114710330885, 0.0                 , 0.0                  , 0.0                , 0.0                , 249729.93626117014,          1
