Dataset,Model,Channel,Region,Bias,SRMSE,R²,MAPE (%),Braço
causal_large,Meridian,x4_Podcast,national,5722.477353193534,1.4294836724373847,-8.045851697896254,83.24808629397323,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x5_Video,national,-8402.062470691013,0.4354147011372986,-0.35706471669584783,44.02205661543339,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x6_Social-Paid,national,4054.4996011055523,1.4502008915944222,-0.9306090760985171,84.40835339825733,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x7_Social-Organic,national,7775.294720125398,0.6854105735717956,-2.4505196274346868,56.44957272477741,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x8_Display,national,2209.116744384119,0.21786962804797252,-1.0419617239187176,17.720583158937348,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x9_Programmatic,national,9212.092601002485,1.001753248120543,-33.67399970202541,100.94297607200997,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x10_Native-Ads,national,1378.274689271867,0.4868655263232721,-0.23628505802066235,38.80283446100067,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x11_Paid-Search,national,-15943.822083395175,0.5766781889750539,-3.539291703125371,59.04004234318624,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x12_Brand-Search,national,17148.335306001725,1.6151753209295638,-2.4679119461684285,157.01137833846505,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x13_Shopping-Ads,national,-3213.304607664974,0.4759878442421235,0.7288882620702087,48.13391475705025,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x14_Retargeting,national,-2119.082612535245,0.11291691048075171,-0.4489980772826694,9.639793594635643,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x15_Affiliate,national,5523.652752431528,0.7132883935631334,-1.2157304268257056,61.61395706741766,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x16_CTV,national,-9203.703311527463,0.8899838434994102,-4.053458936147966,85.69249970087199,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x17_Streaming-Audio,national,-1595.8092984649752,0.3380933083526453,0.5451351179476214,44.195450046681444,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x18_Influencer,national,26747.66590394087,2.453965601479938,-123.2499379806017,269.7301402606591,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x19_Email,national,2206.707725042274,0.8583925020353531,0.5128344979036796,597.0622065895382,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x20_Push-Notif,national,3768.222222039037,0.33249681582627133,-0.7898481407701716,31.173059830497785,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x21_Ghost-A,national,8778.823102957927,,,,Braço 4: Meridian + CD-NOTS
causal_large,Meridian,x22_Ghost-B,national,16218.964682358961,,,,Braço 4: Meridian + CD-NOTS
