Dataset,Model,Channel,Region,Bias,SRMSE,R²,MAPE (%),Braço
causal_large,PyMC-Marketing - nutpie,x7_Social-Organic,national,1806.702743815805,1.102949962519848,-7.934999303307283,131.8970261030971,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x8_Display,national,18195.931478961433,3.1007359092272204,-412.6030862446397,212.41128662975694,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x9_Programmatic,national,-7518.930013394406,0.8300883739644869,-22.808447950832935,79.87538868693603,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x10_Native-Ads,national,-15.919578261941542,1.4903617126503903,-10.584677324085943,170.38769336409706,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x11_Paid-Search,national,-26538.78227133421,0.9794497488264963,-12.094392625498582,94.77462238637756,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x12_Brand-Search,national,-14024.970185545393,1.2954008850613716,-1.2306791104636168,668.9448008009831,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x13_Shopping-Ads,national,-12394.065543251072,1.3433933665602988,-1.1595486701249298,98.51600027222624,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x14_Retargeting,national,-20333.157710174233,0.8649467624991235,-84.02146622869479,82.20204818980518,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x15_Affiliate,national,-2250.980495605659,0.9575985520539788,-2.9934988920658174,117.62463046976397,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x16_CTV,national,16090.83810603667,2.211526379903565,-30.20389041384468,209.0437834933316,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x17_Streaming-Audio,national,2268.8894763718413,2.1005120151495236,-16.557375527503297,218.93160942066444,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x18_Influencer,national,6720.576237949471,1.249021049054249,-31.18835288764967,134.68373723965013,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x19_Email,national,-6868.715164641344,1.5800570225874577,-0.6506318346484836,178.48172324190418,Braço 3: PyMC + CD-NOTS
causal_large,PyMC-Marketing - nutpie,x20_Push-Notif,national,-11472.918639066513,0.9201608587449148,-12.707830158241043,87.14107317502254,Braço 3: PyMC + CD-NOTS
