Dataset,Model,Channel,Region,Bias,SRMSE,R²,MAPE (%),Braço
medium_business,Meridian,x1_Search-Ads,geo_a,771673.7876646867,100.94022279709388,-6440.456467776076,14806.215478238108,Braço 2: Meridian Baseline
medium_business,Meridian,x2_Search-Ads-Brand,geo_a,-1964.8360758096026,0.35867701448706163,0.9078854607741371,15581.363972759309,Braço 2: Meridian Baseline
medium_business,Meridian,x3_Video,geo_a,238297.96238972724,7.4377498090066725,-136.65263873956158,573.641310195586,Braço 2: Meridian Baseline
medium_business,Meridian,x4_Video-2,geo_a,3233.5095017513427,0.8066572229834,0.8466528810976884,2414.2001662970288,Braço 2: Meridian Baseline
medium_business,Meridian,x5_Social-Media,geo_a,760877.3578442357,179.0331718732242,-14471.933982940685,21496.3240004309,Braço 2: Meridian Baseline
medium_business,Meridian,x6_Social-Media-2,geo_a,47442.18842885073,7.157469282479637,-26.62599633263466,94438.20937575249,Braço 2: Meridian Baseline
medium_business,Meridian,x7_Display-Ads,geo_a,-559.4217751088406,0.28772151237483146,0.8768306038556486,68.80423692661677,Braço 2: Meridian Baseline
medium_business,Meridian,x8_Influencer,geo_a,205418.5229751265,99.13234935457652,-1265.9199673962562,5165612.785773839,Braço 2: Meridian Baseline
medium_business,Meridian,x1_Search-Ads,geo_b,3906021.802741461,263.8883435425848,-125554.13402981403,22411.30107646959,Braço 2: Meridian Baseline
medium_business,Meridian,x2_Search-Ads-Brand,geo_b,58381.637645492796,1.300783633929148,-2.4971262372097747,16104.99122799811,Braço 2: Meridian Baseline
medium_business,Meridian,x3_Video,geo_b,362124.0537577629,12.027287571284356,-342.45675415038653,1017.2035028208606,Braço 2: Meridian Baseline
medium_business,Meridian,x4_Video-2,geo_b,9365.43131483282,0.9658117752657706,0.5397635767078592,6419.939225043777,Braço 2: Meridian Baseline
medium_business,Meridian,x5_Social-Media,geo_b,193647.58166551677,60.971112020060815,-1414.8057941085167,2775.217135002112,Braço 2: Meridian Baseline
medium_business,Meridian,x6_Social-Media-2,geo_b,100463.38171004088,20.297368811429976,-187.06750034147655,236665.6245968253,Braço 2: Meridian Baseline
medium_business,Meridian,x7_Display-Ads,geo_b,13679.532668443773,0.9959508364916728,-0.4454756683998584,203.11984354778878,Braço 2: Meridian Baseline
medium_business,Meridian,x8_Influencer,geo_b,192696.92556060603,42.06337457055734,-420.0509523775347,7711013.608150379,Braço 2: Meridian Baseline
medium_business,Meridian,x1_Search-Ads,geo_c,205543.1411826323,12.183448017103656,-186.10616868860097,1555.2705849928707,Braço 2: Meridian Baseline
medium_business,Meridian,x2_Search-Ads-Brand,geo_c,-13958.111158846785,0.4402489755452012,0.6296043967503486,2237.1176488991173,Braço 2: Meridian Baseline
medium_business,Meridian,x3_Video,geo_c,311154.1966530175,12.150275486428898,-310.5892462957772,885.1965007685806,Braço 2: Meridian Baseline
medium_business,Meridian,x4_Video-2,geo_c,14873.696944920839,2.1300628351995217,-0.6347448968605784,21170.48641766552,Braço 2: Meridian Baseline
medium_business,Meridian,x5_Social-Media,geo_c,562746.7076831586,125.61766239027888,-7893.546084885435,6098.444158171775,Braço 2: Meridian Baseline
medium_business,Meridian,x6_Social-Media-2,geo_c,261867.59401333905,35.582727248700856,-728.6368139416575,368547.7633382994,Braço 2: Meridian Baseline
medium_business,Meridian,x7_Display-Ads,geo_c,-2431.987308034318,0.3332261972573522,0.8725278755853092,71.00694613909673,Braço 2: Meridian Baseline
medium_business,Meridian,x8_Influencer,geo_c,444976.3047748694,103.15576926657572,-2432.5721111134685,4382624.466204666,Braço 2: Meridian Baseline
medium_business,Meridian,x1_Search-Ads,geo_d,1531825.0302925468,105.42330777390349,-14256.9871823339,8090.259855511951,Braço 2: Meridian Baseline
medium_business,Meridian,x2_Search-Ads-Brand,geo_d,-22096.148661774965,0.8045721766578472,0.00023872781520450914,1078.4381074860826,Braço 2: Meridian Baseline
medium_business,Meridian,x3_Video,geo_d,360792.644136698,12.803813124018756,-378.8419763887792,1195.6640543312358,Braço 2: Meridian Baseline
medium_business,Meridian,x4_Video-2,geo_d,693.1346231753158,0.5018907832973819,0.913399620341697,19275.39968866424,Braço 2: Meridian Baseline
medium_business,Meridian,x5_Social-Media,geo_d,317549.66597605695,68.81149860553604,-2392.3270550258108,2899.5585371478896,Braço 2: Meridian Baseline
medium_business,Meridian,x6_Social-Media-2,geo_d,204402.83625076516,33.91497609820657,-583.981395166285,391043.8681195526,Braço 2: Meridian Baseline
medium_business,Meridian,x7_Display-Ads,geo_d,19631.780251976783,1.4783543227424283,-2.0229927924637474,212.33552348174993,Braço 2: Meridian Baseline
medium_business,Meridian,x8_Influencer,geo_d,430756.84853563097,67.53103732172487,-1440.1204217414331,7610752.061935952,Braço 2: Meridian Baseline
medium_business,Meridian,x1_Search-Ads,geo_e,478358.70436294336,19.49885288004579,-1331.7871724741412,3174.0468129450073,Braço 2: Meridian Baseline
medium_business,Meridian,x2_Search-Ads-Brand,geo_e,-13098.875939460033,0.7385123805843926,0.4692333215777633,56633.52117126907,Braço 2: Meridian Baseline
medium_business,Meridian,x3_Video,geo_e,197521.8843516647,6.444014988527677,-102.06078889732527,497.86515810837165,Braço 2: Meridian Baseline
medium_business,Meridian,x4_Video-2,geo_e,2009.4929317970282,0.33897554644176164,0.9460133172469802,315.99161888404245,Braço 2: Meridian Baseline
medium_business,Meridian,x5_Social-Media,geo_e,693358.7983843909,140.4370089593053,-9682.192826631592,14319.285208704316,Braço 2: Meridian Baseline
medium_business,Meridian,x6_Social-Media-2,geo_e,160287.45193135174,27.284732956654675,-356.91453124114804,329177.56378649926,Braço 2: Meridian Baseline
medium_business,Meridian,x7_Display-Ads,geo_e,-4169.872260842324,0.3556606256056753,0.8276590122753817,46.19067780259806,Braço 2: Meridian Baseline
medium_business,Meridian,x8_Influencer,geo_e,386695.2145963992,51.48537783244631,-971.2645886260204,4829691.681726351,Braço 2: Meridian Baseline
medium_business,Meridian,x1_Search-Ads,geo_f,458149.08639880153,34.50188824868254,-1377.6801504834498,3644.7182555191616,Braço 2: Meridian Baseline
medium_business,Meridian,x2_Search-Ads-Brand,geo_f,-18778.70117230988,0.6352623034734479,0.3327035718755823,124124.88097983066,Braço 2: Meridian Baseline
medium_business,Meridian,x3_Video,geo_f,150653.1400302463,6.641774363991154,-69.57978141383325,805.9611243340287,Braço 2: Meridian Baseline
medium_business,Meridian,x4_Video-2,geo_f,14311.215869151247,1.69231549142466,-0.17640647716464875,8552.360918631915,Braço 2: Meridian Baseline
medium_business,Meridian,x5_Social-Media,geo_f,201181.69886720667,71.00888059748891,-2051.113397011716,2844.5114841753357,Braço 2: Meridian Baseline
medium_business,Meridian,x6_Social-Media-2,geo_f,92467.9939076153,13.204056758323073,-89.38130533016727,131562.32252712865,Braço 2: Meridian Baseline
medium_business,Meridian,x7_Display-Ads,geo_f,20186.791143448718,1.9013823482654308,-2.2744083808680893,457.45869382541446,Braço 2: Meridian Baseline
medium_business,Meridian,x8_Influencer,geo_f,206439.27723873054,47.48164653525559,-510.50161925527885,4723682.860913715,Braço 2: Meridian Baseline
medium_business,Meridian,x1_Search-Ads,geo_g,372999.2834023643,24.443251863829666,-809.3981025444532,2243.5963158437407,Braço 2: Meridian Baseline
medium_business,Meridian,x2_Search-Ads-Brand,geo_g,-29738.202176275376,1.0031760152979974,-0.5173225486232964,737.3271776163066,Braço 2: Meridian Baseline
medium_business,Meridian,x3_Video,geo_g,193214.71905108713,8.670108328950686,-155.9978698542778,644.5227661986903,Braço 2: Meridian Baseline
medium_business,Meridian,x4_Video-2,geo_g,8551.5211804602,1.2145743580812685,0.4496232157975909,4175.601461225883,Braço 2: Meridian Baseline
medium_business,Meridian,x5_Social-Media,geo_g,793860.3728316852,205.43237249478352,-19054.46031418353,37190.05145836252,Braço 2: Meridian Baseline
medium_business,Meridian,x6_Social-Media-2,geo_g,44462.06978176709,12.803268888048283,-55.05277517745643,205632.08493791986,Braço 2: Meridian Baseline
medium_business,Meridian,x7_Display-Ads,geo_g,6495.437372406491,0.6251517835854737,0.5216454645934328,100.2004779690636,Braço 2: Meridian Baseline
medium_business,Meridian,x8_Influencer,geo_g,777332.3812478454,98.22258066542788,-4192.778552580408,8356926.483210143,Braço 2: Meridian Baseline
medium_business,Meridian,x1_Search-Ads,geo_h,4437684.841112483,233.5516792820704,-117000.63397995538,23576.254843167364,Braço 2: Meridian Baseline
medium_business,Meridian,x2_Search-Ads-Brand,geo_h,-17275.770089789563,0.837936833601873,0.16182475677824626,13942.838725263871,Braço 2: Meridian Baseline
medium_business,Meridian,x3_Video,geo_h,207399.65334773294,7.184447726928996,-120.7136469591263,584.5374641374169,Braço 2: Meridian Baseline
medium_business,Meridian,x4_Video-2,geo_h,14031.533167225238,2.6985483191877337,-0.7295508367654027,10900.186688560056,Braço 2: Meridian Baseline
medium_business,Meridian,x5_Social-Media,geo_h,651187.4479695451,170.6335838676844,-13842.125639823409,27224.49203102523,Braço 2: Meridian Baseline
medium_business,Meridian,x6_Social-Media-2,geo_h,105883.55434878399,14.48648902465819,-114.69617820880536,142291.60347860737,Braço 2: Meridian Baseline
medium_business,Meridian,x7_Display-Ads,geo_h,21897.51299410716,1.6730600055219051,-2.606687885903441,294.13305915086073,Braço 2: Meridian Baseline
medium_business,Meridian,x8_Influencer,geo_h,189717.59597733957,56.01580505301352,-633.1988262709285,8456239.653630763,Braço 2: Meridian Baseline
medium_business,PyMC-Marketing - nutpie,x1_Search-Ads,geo_a,-722.449524731401,0.09596609092472239,0.994177745738255,18.917633343472488,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x2_Search-Ads-Brand,geo_a,1067.428532489061,0.06659251116613492,0.9968247942228617,379.6583278273383,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x3_Video,geo_a,-3209.181183728638,0.10964130372821491,0.9700877010809823,11.418141354728009,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x4_Video-2,geo_a,136.17963261498545,0.15865422292661002,0.9940680041360589,248.23611806276404,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x5_Social-Media,geo_a,-590.3804343340071,0.13956364130065693,0.9912050342406029,35.067059079794774,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x6_Social-Media-2,geo_a,-935.5844006599035,0.14716888089904637,0.9883203201384345,20.756901391308862,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x7_Display-Ads,geo_a,-2596.9810598363083,0.1722830505124185,0.9558385576648452,33.20718211061539,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x8_Influencer,geo_a,-0.6877855643784141,0.05976105042398813,0.9995395793130433,218.74881596586246,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x1_Search-Ads,geo_b,-856.3229219913861,0.06358023940851447,0.99271149628048,7.604452661731232,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x2_Search-Ads-Brand,geo_b,2281.3862387722593,0.05127094863156665,0.9945669476810913,158.41521841232586,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x3_Video,geo_b,-3960.992102913853,0.13290920208416468,0.9580582282262992,16.54423846202617,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x4_Video-2,geo_b,-214.49327578378652,0.07805809171429508,0.9969937032068762,218.17953894010077,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x5_Social-Media,geo_b,-117.4081524836968,0.13386652740772131,0.9931750503991889,37.311415282382484,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x6_Social-Media-2,geo_b,-1049.9700864787712,0.20283055939201816,0.9812197641121839,25.819833948264627,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x7_Display-Ads,geo_b,-1804.4279933546366,0.13056999670292724,0.975155985702937,27.83585633826073,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x8_Influencer,geo_b,248.84257009852723,0.056292969268112336,0.999245889921697,244.43275242172794,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x1_Search-Ads,geo_c,-485.05221729019485,0.04366218490955761,0.997596973247449,7.141940762708628,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x2_Search-Ads-Brand,geo_c,3111.408175030304,0.07711112600687121,0.9886367331777522,134.9164212849338,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x3_Video,geo_c,-4319.607605083235,0.1506421411878242,0.9521035670514857,18.304196507012378,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x4_Video-2,geo_c,-81.67409314302816,0.09379664038724549,0.9968301425917394,466.64538714656135,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x5_Social-Media,geo_c,51.562316025265446,0.12186507742106205,0.9925700774445537,35.06870041573784,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x6_Social-Media-2,geo_c,-524.0078229955177,0.11378632307457741,0.992538804795619,15.390383143581987,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x7_Display-Ads,geo_c,-1670.5657987224736,0.1420140979214199,0.9768473946706044,32.31226183526245,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x8_Influencer,geo_c,415.9104317187624,0.09736356357344403,0.9978320458279363,220.91674628908044,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x1_Search-Ads,geo_d,-1886.0158578670764,0.12451405567209992,0.9801105991220805,13.250580077470259,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x2_Search-Ads-Brand,geo_d,-2518.7331983516406,0.11189413250587335,0.980663364228001,86.74753015844797,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x3_Video,geo_d,-6336.1788929716195,0.21154243254747265,0.8963141979655702,23.27883962564527,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x4_Video-2,geo_d,-911.2357338720021,0.20909137863777225,0.9849694937863078,711.916421908948,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x5_Social-Media,geo_d,-1012.2740734593337,0.18663471621055944,0.9823938304732923,34.68694755281403,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x6_Social-Media-2,geo_d,-1892.2331311813375,0.2836280317272122,0.9590873768530215,27.333669766923368,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x7_Display-Ads,geo_d,-3281.1454421675494,0.21173166897659457,0.9379914348078344,35.67148060493616,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x8_Influencer,geo_d,-959.5006391563523,0.19000795106086915,0.988591278452724,161.579905431089,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x1_Search-Ads,geo_e,271.7134577482282,0.03651505345265046,0.9953260231115904,4.531501102044374,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x2_Search-Ads-Brand,geo_e,1998.8263501099473,0.07987033800309529,0.9937918938518,559.8164723455901,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x3_Video,geo_e,-2776.567001008658,0.10560295763196029,0.9723221378421034,11.986008490229421,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x4_Video-2,geo_e,188.54121540204125,0.07072506522965845,0.9976498444001602,58.83308653659316,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x5_Social-Media,geo_e,-388.3118037834158,0.10935745050624457,0.9941284577352809,31.469128567146363,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x6_Social-Media-2,geo_e,-773.0893566545973,0.1502567269271514,0.9891455514506589,22.669328375668357,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x7_Display-Ads,geo_e,-2166.624681171451,0.1579944929866693,0.9659904488196972,31.063708686169843,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x8_Influencer,geo_e,689.730950378945,0.09467941119840724,0.9967120306777072,197.72116745747124,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x1_Search-Ads,geo_f,-159.0078935112032,0.05025535681868188,0.99707488788671,6.397218927220911,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x2_Search-Ads-Brand,geo_f,1657.9043657862696,0.04595980828482829,0.9965072375693056,310.27459996507736,Braço 3: PyMC + CD-NOTS
medium_business,PyMC-Marketing - nutpie,x3_Video,geo_f,-3539.5779127700303,0.14670802838082517,0.9655634341689245,20.837915314777426,Braço 3: PyMC + CD-NOTS
